TCGA.02.0047.01A.01R.1849.01	TCGA.02.0055.01A.01R.1849.01	TCGA.02.2483.01A.01R.1849.01	TCGA.02.2485.01A.01R.1849.01	TCGA.02.2486.01A.01R.1849.01	TCGA.04.1348.01A.01R.1565.13	TCGA.04.1357.01A.01R.1565.13	TCGA.04.1362.01A.01R.1565.13	TCGA.04.1364.01A.01R.1565.13	TCGA.04.1365.01A.01R.1565.13
SOX9|6662	4936.23	976.034	4436.94	9390	1536.59	227.766791689773	832.062464531623	1700.32707326143	438.480975673516	1412.15725647127
SP100|6672	665.048	1626.35	405.699	864.286	3465.85	2456.51211531174	2269.82316005321	2249.50256871433	502.301173742651	2383.02505706588
SP110|3431	237.868	451.857	202.216	654.762	1829.27	753.561113732928	761.499052633024	625.247241788537	325.037279330345	1197.23332121246
SP140|11262	36.8788	54.3798	26.5963	37.1429	297.561	111.518615266378	381.920599016342	35.3062260352305	3.20211830391032	102.609744474662
SP140L|93349	139.525	301.051	88.2322	80	324.39	529.950446978106	489.450135971917	733.263718060498	71.762028448336	639.202446648349
SP1|6667	1466.55	1184.58	1273.67	1192.86	1077.44	2983.50302215454	3345.49629123506	3531.71981657321	1952.24794374817	2771.09044228908
SP2|6668	682.258	335.249	629.868	771.905	785.976	846.670433933572	712.960619171958	739.363208492967	409.61129756774	809.360102753046
SP3|6670	1423.52	1682.41	1908.18	1990	1361.59	1453.57016402109	1434.9015398841	2485.67896044316	1621.27671167433	1983.65016360873
SP4|6671	256.923	223.686	440.317	570.952	259.146	212.799494366554	188.851744510789	104.723955591123	293.449038136853	212.304172136955
SP5|389058	6.7611	3.9243	4.2216	68.5714	16.4634	6.81325984934145	5.60057125703854	98.7708181235749	14.0857192566159	28.5441832251077
SP6|80320	21.5126	47.6524	31.6623	21.4286	14.6341	23.6179608208981	24.4989629057826	134.669647560727	15.584430646694	26.7516632810018
SP7|121340	1.2293	4.4849	1.6887	1.9048	0.6098	0.475340432541631	1.19992942794803	0.278738560403937	0.367186658409899	0.25047973383617
SP8|221833	0	0.5606	15.1979	44.7619	0.6098	0	0	0	0	0
SP9|100131390	9.2197	0	44.7493	47.1429	0	0	0	0	0	0
SPA17|53340	207.136	148.563	284.96	201.429	806.098	91.5607827895296	481.491213667911	549.643371346801	377.070558371385	444.43639385334
SPACA1|81833	0	0	0	0	0	0	0	0	0	0
SPACA3|124912	0	0	0.4222	0	2.439	0	0	0	0	0
SPACA4|171169	0.6146	0	0.8443	1.9048	0	1.8364667632773	2.89463874783714	9.58710805372593	9.5541118778435	10.9621532556162
SPACA5|389852	0	0	0.4222	0.4762	0	0	0	0	0	0
SPAG11A|653423	0	0	0	0	0	0	0	0	0	0
SPAG11B|10407	0	0	0	0.4762	0	0	0	0	0	0
SPAG1|6674	347.276	167.064	70.0792	197.619	907.927	243.693746136396	119.981174437622	631.388561871741	426.198320901389	396.563562215542
SPAG16|79582	637.389	307.779	380.369	427.619	915.244	368.022589745246	156.163909070186	422.803252289806	329.099496938236	481.338990789075
SPAG17|200162	0.6146	5.6062	0	23.8095	3.6585	27.2507113731433	59.3318999494052	220.202624712029	74.6575421670327	272.558669481969
SPAG4|6676	38.1081	304.415	44.3272	5.2381	211.585	94.2254414912486	93.1183846932598	121.306960793495	657.650979670743	351.193419813215
SPAG5|10615	387.228	324.036	1115.78	737.619	63.4146	1180.21334807925	184.637053097076	511.192367551202	1759.70412742066	1686.76578832442
SPAG6|9576	1.8439	3.3637	9.2876	0.9524	19.5122	27.3558575721429	155.826405019982	106.265100200123	274.271327913361	5.10685578457556
SPAG7|9552	802.114	911.001999999999	938.891999999999	939.047999999999	1312.2	811.732397658615	1084.00649962623	783.463663076639	1196.64029439699	828.349276508778
SPAG8|26206	64.5379	21.8641	29.9736	30	204.963	32.9018464249657	55.4523422377563	19.0641126731158	88.9605869748887	90.9343028851267
SPAG9|9043	5506.62	1892.08	2994.41	4715.71	2385.98	611.879815697102	903.663848134323	636.076701466458	1466.25275177358	544.025221692592
SPAM1|6677	0	1.1212	0	0	0	0	0	0	0	0
SPANXA2|728712	0	1.6819	0	0	0	0	0	0	0	0
SPANXB2|100133171	0	2.8031	0	0	0	0	0	0	0	0
SPANXC|64663	0	7.8486	0	0	0	0	0	0	0	0
SPANXE|171489	0	0.5606	0	0	0	0	0	0	0	0
SPANXN1|494118	0	0	0	0	0	0	0	0	0	0
SPANXN2|494119	0	0	0	0	0	0	0	0	0	0
SPANXN3|139067	0	0	0	0	0	0	0	0	0	0
SPANXN4|441525	0	0	0	0	0	0	0	0	0	0
SPANXN5|494197	0	0	0	0	0	0	0	0	0	0
SPARC|6678	123256	121553	53652.3	52617.6	61077.4	8674.04800089942	11944.4304412918	5068.24943902656	7789.55935604244	8255.92342791867
SPARCL1|8404	50954.2	18016.5	16349.1	18034.8	9921.34000000001	1861.93202440166	1973.57071359344	1002.39852621622	1453.51385705729	1242.95516850633
SPAST|6683	877.101	522.495	1073.14	901.905	551.22	341.59987053207	446.452977246438	355.109628606562	863.554462713337	455.955519464874
SPATA12|353324	11.0636	5.6062	7.1768	2.381	9.1463	33.3048851692579	19.5545456863636	9.12729152825349	12.3967432107616	7.56563191463252
SPATA13|221178	671.133	218.674	115.673	355.348	424.366	183.418152006365	229.49351444736	565.164025024399	100.282067025838	325.625679243324
SPATA1|64173	0.6146	1.6875	0	1.9524	7.5305	1.54227627847533	2.26966427218387	1.6918578171983	0.114040292827683	0.221505254598384
SPATA16|83893	0	0	0	0	0	0	0	0	0	0
SPATA17|128153	25.2005	48.7737	13.0871	34.7619	207.927	34.5130305872733	85.3385268696649	47.1620143481995	129.606279545452	136.221140363546
SPATA18|132671	17.2101	62.7891	16.4644	8.0952	582.317	4.8738935146924	115.064548889396	74.8285964629995	258.132512576523	25.3154462882101
SPATA19|219938	0	0	0	0	0	0	0	0	0	0
SPATA20|64847	837.149	1002.38	217.836	890	1343.29	1157.19329492384	279.154912435906	1439.01075170155	806.888229594581	1298.34681690003
SPATA21|374955	0	0.5606	0.4222	0	0.6098	0.0334669717438287	0.788635741305596	0.0334669717438287	0.0334669717438287	0.34300402534089
SPATA22|84690	4.6099	0	20.4201	8.4333	3.4024	0	0	0	0	0
SPATA24|202051	57.1622	45.9706	35.4617	37.1429	117.073	101.496076819641	92.9723715356093	41.0868770254389	113.107686018929	71.4092700248731
SPATA2|9825	771.382	446.812	413.298	534.286	456.098	727.620830121392	468.138271691253	786.748910158482	1036.18126188741	440.340328978768
SPATA2L|124044	196.687	437.842	279.05	310.476	166.463	147.139572264721	352.043344038187	130.419183193853	392.559677659599	327.279323589274
SPATA3|130560	3.6879	1.1212	0	1.9048	0	0	0	0	0	0
SPATA4|132851	8.6051	8.9699	3.7995	3.8095	39.0244	3.351103630047	-0.0890245148575499	4.75162342564675	22.0462226842828	-0.0890245148575499
SPATA5|166378	180.706	160.897	192.507	142.857	150	139.410424370582	103.411890674853	165.378003388723	268.419823500314	180.769665516935
SPATA5L1|79029	164.725	296.006	205.172	197.619	232.317	318.208827027799	210.726889479988	138.42519298031	436.043314356749	277.728241556683
SPATA6|54558	302.406	116.608	93.2982	147.143	215.244	37.1535839523366	22.4933843264698	46.6353928269583	59.5257799325718	51.400382949413
SPATA7|55812	156.12	171.549	359.261	245.238	485.366	50.9174707303614	102.183764336056	69.5837132193948	119.01658503881	61.4677969744555
SPATA8|145946	0	0.5606	0	0.4762	0	0	0	0	0	0
SPATA9|83890	7.4126	10.1079	9.296	13.8286	6.7073	2.0012004500125	4.81066615124774	0.130771174524765	1.48008616782193	0.576438500457518
SPATC1|375686	2.4586	2.8031	2.1108	0	3.6585	3.86492469186506	6.48710049638339	2.75586573091848	2.71287208315136	1.65371338736327
SPATS1|221409	0	0	0	0	0.7927	0	0	0	0	0
SPATS2|65244	508.313	631.254	889.499	725.714	216.463	465.263906089812	374.682757456966	530.101092705957	641.487480987512	1210.63549616109
SPATS2L|26010	2465.96	3159.07	1182.48	2496.67	4723.78	1200.66178737241	2153.60235054075	1989.00290976138	947.66007162712	1939.53741250434
SPC24|147841	52.8596	43.7281	127.071	68.0952	2.439	209.172609127127	52.4212437286051	63.1937749658912	190.490725271001	291.769520924033
SPC25|57405	134.608	100.35	528.971	230	19.5122	258.336267634083	107.162111005186	173.575509533795	213.794039696959	671.443029449042
SPCS1|28972	1517.98	2301.22	2220.9	2338.36	2360.01	3897.05775214027	3977.12094620575	2577.67824155966	3185.32450424325	1515.4846352921
SPCS2|9789	532.899	484.933	834.617	406.19	775	1602.21408331321	1477.93172208993	2695.81219471056	982.112548686649	1922.75509796992
SPCS3|60559	2551.4	4301.61	2703.11	1731.9	1700	1936.82561864881	2067.22513518347	917.63937976032	2652.42326534917	2076.57156159866
SPDEF|25803	4.9172	1.6819	3.3773	0	2.439	923.503860759046	1146.93896746148	394.079864209422	1658.9995362286	511.872734529468
SPDYA|245711	7.1422	27.8178	16.2997	16.3905	22.4451	19.9950164833629	14.4405232276514	21.133420824617	37.9585096240053	21.7379919858554
SPDYC|387778	0	0	0.4222	0	0	0.30997664936242	-0.270527485462962	1.38990835533379	32.4053301991561	1.02680917455228
SPDYE1|285955	3.0732	6.7274	2.533	8.2571	1.3659	4.77799603062142	3.42085174485279	4.16752666898415	4.38585122750155	3.18115406871957
SPDYE2|441273	0.6146	1.1212	0	2.8571	0	1.69275231787135	-0.398513144298808	0.0842074553611716	-0.0204343356169391	0.34631534932559
SPDYE3|441272	49.1902	57.3623	38.0792	95.5429	70.8598	83.0073471509846	62.0460932258266	72.4685596641073	98.1555622526786	84.0522447340176
SPDYE4|388333	0	0	0	0	0	0	0	0	0	0
SPDYE5|442590	3.0732	2.2425	1.2665	11.4286	4.2683	5.77985964458449	5.9438114615465	4.28070439596578	2.1970305236686	5.53813805947791
SPDYE6|729597	20.898	29.1521	8.0211	69.0476	18.9024	31.7130890829726	23.3356395037369	13.2328873728935	9.78196573795833	21.3575639148342
SPDYE7P|441251	1.8439	1.1212	0	3.3333	0.6098	4.65807986621651	4.91411481683508	4.7395520425245	1.12824336667966	5.24435236766777
SPDYE8P|389517	20.898	12.3336	17.7435	52.381	28.0488	22.1899418780631	28.2721416704932	5.36547175154536	15.7777682087714	11.0072916907857
SPEF1|25876	98.3435	33.637	21.5303	51.4286	570.732	50.2127046487302	99.0429240441593	242.480077310107	552.341486847494	139.522660758222
SPEF2|79925	154.891	48.213	2.9551	96.6667	10.9756	150.549589438045	286.140185550078	452.988319067343	262.040473002675	119.390845625414
SPEG|10290	982.206000000001	861.668	356.728	1030.95	1426.83	105.535811827287	29.3882073281356	135.131608241488	437.02389368345	110.451328515701
SPEM1|374768	0	0	0	0	0	0	0	0	0	0
SPEN|23013	2006.21	1201.96	2037.36	1966.19	822.561	2835.11680085455	2629.49956344284	2199.62164147535	1313.44274147761	2566.21700117359
SPERT|220082	1.8439	0	0	0	1.2195	7.31978238446195	5.10314977410681	2.95837805061076	9.37686379877659	12.6299444335155
SPESP1|246777	7.9904	5.0456	27.0185	3.8095	17.0732	2.70438956198146	17.9883647047951	1.62110481051876	700.873743367983	4.88156647449402
SPG11|80208	1092.84	730.484	596.517	1050	1109.15	935.187018129526	1031.08233335636	689.008076090714	1032.66132162559	909.112426534964
SPG20|23111	1874.06	1266.43	1303.22	2167.62	2335.98	662.739586969845	860.888684550127	583.104725441042	1123.18531155385	909.401690294457
SPG21|51324	1392.18	2397.76	2489.92	2140.95	3218.29	3849.44779791935	2503.97129648615	2021.63818246951	4539.58308136818	3935.29790084972
SPG7|6687	1279.7	965.382	1170.66	1331.43	604.878	822.036641566557	879.34231618983	654.009781709747	1031.62457057007	925.347727390421
SPHAR|10638	123.894	161.519	117.876	98.4333	137.238	77.1322157765068	166.622865940758	85.7772521621627	95.000875385259	85.7772521621627
SPHK1|8877	414.936	1047.2	305.929	66.0048	338.384	112.95374578483	128.071217610703	119.495917055053	15.7560648294114	174.23040773474
SPHK2|56848	688.405	332.496	800.557	1064.88	611.805	494.601916489998	521.388996382601	460.363346968076	458.113962324335	461.737512341273
SPHKAP|80309	138.296	9.5305	27.4406	17.1429	5.4878	0	0	0	0	0
SPI1|6688	859.891	1339.87	731.187	435.714	2121.34	1163.74171478772	1814.25471452335	443.664842308245	46.2565732548071	906.203505087645
SPIB|6689	7.3758	1.6819	1.2665	0.4762	6.7073	19.0141449068443	81.4974852478183	5.11483516857871	3.57913979430251	36.1408369413062
SPIC|121599	0	0	0	0	0	0	0	0	0	0
SPIN1|10927	2497.31	2466.71	2685.8	2925.24	2325.61	2626.78247979851	2648.57052437597	5222.04754180766	3099.9411041353	2777.95270600875
SPIN2A|54466	0.6146	1.1212	0	0.9524	0	0.198573038882597	9.00565422067787	1.52770434159079	-0.485546290152033	-0.0250947763510062
SPIN2B|474343	66.9965	126.671	87.81	58.9952	118.232	60.7700833442545	159.037117595488	121.204867010199	41.8487885655274	118.710365803093
SPIN3|169981	346.661	159.215	337.731	303.333	221.951	277.098501429335	296.083761522881	396.888689160005	123.511093826729	177.948777611842
SPIN4|139886	123.544	210.231	164.644	196.667	76.8293	221.299663855191	283.319935142377	196.828940720194	400.647749284535	355.703078100032
SPINK13|153218	1.8439	2.2425	0	0	0	0	0	0	0	0
SPINK14|408187	0	0	0	0	0	0	0	0	0	0
SPINK1|6690	3.0732	35.8795	8.8654	0	58.5366	0	0	0	0	0
SPINK2|6691	0.6146	53.2586	0	0.4762	0	0.620329190319988	3.93683965722531	5.75047135231632	7.38401798063	2.04245397982528
SPINK4|27290	0	0	0	0	0	0	0	0	0	0
SPINK5|11005	0.6146	0	1.2665	0.4762	0	37.9181582423529	99.632569076661	39.1744578512873	58.434297088394	78.2778402444438
SPINK6|404203	0.6146	5.6062	0	0	1.2195	0	0	0	0	0
SPINK7|84651	0.6146	0	0	0	0	0	0	0	0	0
SPINK8|646424	4.3025	0	52.7704	30.4762	3.6585	0	0	0	0	0
SPINK9|643394	0	0	0	0	0	0	0	0	0	0
SPINLW1|57119	1.2293	5.6062	0	0	0.6098	2.94139192935321	11.653210583846	5.06266911162004	7.22591985330606	8.99141793582009
SPINT1|6692	78.6748	1496.85	27.4406	29.0476	139.024	9144.94258179137	5590.00926164528	7621.98864117611	4302.9682739047	11273.5661059779
SPINT2|10653	334.368	590.329	374.459	193.81	632.317	30668.2305454094	13059.4348870709	15736.7629344188	13243.6163026208	11448.3614523995
SPINT3|10816	0	0	0	0	0	0	0	0	0	0
SPINT4|391253	0	0	0	0	0	0	0	0	0	0
SPIRE1|56907	1677.37	759.075	1269.87	1806.19	1584.76	121.986905345239	66.624882049507	417.133856289326	323.044919795138	81.6830241801675
SPIRE2|84501	73.143	99.7898	227.546	308.095	50	102.171499785549	172.423622435567	31.2404869309738	228.341337075299	93.9343990949502
SPN|6693	113.71	70.0771	68.3905	94.7619	196.951	148.214233350004	392.436422044891	56.2885239124493	10.446879100776	140.036899105593
SPNS1|83985	1162.29	946.725	1385.44	1074.14	686.018	1827.2410882012	1274.81339354103	1161.96643006362	1198.92072849126	1871.91606799815
SPNS2|124976	483.469	73.5809	489.993	214.452	692.421	94.9834020953661	96.0975313898502	401.244522862997	111.11956944113	85.1129108556462
SPNS3|201305	31.9616	3.9243	17.3087	1.9048	34.7561	6.63958154663017	1.66534723933135	8.50375038703689	1.14282976133871	5.00836538703382
SPO11|23626	0	0	0.4222	0	0	0	0	0	0	0
SPOCD1|90853	2178.31	3678.21	1276.62	248.571	6563.41	20.2948624811825	31.3239879186732	4.7324954902626	2.80202409693632	21.717683942287
SPOCK1|6695	3733.37	2903.43	2085.07	300.952	717.073	11.9089152538078	57.0744265497042	36.7707956206648	18.8679942584875	25.3153714741796
SPOCK2|9806	13331.1	3349.68	3405.59	2408.1	6277.44	4154.52576885741	1418.33137090568	12394.7164865178	958.00038640776	2372.80914571876
SPOCK3|50859	195.458	148.563	30.8179	115.238	554.268	2.48851026569982	3.01634272578393	3.37492266897766	8.63340593012395	115.104460925638
SPON1|10418	2741.94	1095.44	2234.93	14346.2	232.317	16916.1499264181	13097.4514931838	21421.4909037029	12183.9142732726	15928.0089044199
SPON2|10417	1163.53	1698.67	336.042	601.905	214.634	270.423544882456	422.480164446901	489.53437460723	1526.94395496864	410.318987244408
SPOP|8405	1472.69	1209.81	1726.23	1954.29	1668.29	1076.94841583375	1283.51832253167	1510.51499348374	983.264479051455	1597.90131140366
SPOPL|339745	379.237	600.981	352.507	303.81	397.561	317.664463606451	403.571703856193	400.041290479192	331.676505446442	1016.31557781018
SPP1|6696	62411.3	68031.4	40992.9	15839.5	386101	14526.7728977332	6347.96673994106	4211.064442738	400.301535958244	14151.8179317674
SPP2|6694	0.6146	0.5606	0	0	0	0	0	0	0	0
SPPL2A|84888	510.157	1252.98	274.829	446.19	598.78	1066.41226165124	512.16335130474	504.402302429588	444.892615637903	647.633489742252
SPPL2B|56928	715.449	595.936	677.15	2193.81	662.195	1725.24496231968	629.084150748299	1030.79860027728	627.768773105862	624.930828560717
SPPL3|121665	1578.41	830.834	2330.77	1578.1	1159.76	1319.73448424213	907.596948056823	1462.54816886832	1297.25105545813	1321.68215002381
SPR|6697	150.589	418.781	367.704	283.81	788.415	971.597823053561	693.613500857893	1426.38518185635	1221.51691935974	1008.62707077909
SPRED1|161742	2082.42	2522.78	1243.69	2679.52	1451.83	495.329931362367	761.28852492701	420.402702450905	326.111298786308	810.207797385636
SPRED2|200734	1245.89	1107.78	1288.87	2500.48	1152.44	819.019191966421	619.049671277654	485.589012932127	862.18856416127	1213.31005781741
SPRED3|399473	31.347	17.9397	17.7309	6.6667	26.2195	-0.610604474855659	0.0642969692591455	0.892305100261452	-0.216675345417236	0.153427425713034
SPRN|503542	341.744	108.199	102.164	69.0476	67.0732	175.497897740033	112.187565821069	41.5223888001774	107.830774929004	68.8446707135353
SPRR1A|6698	3.6879	0.5606	0	0	0	0	0	0	0	0
SPRR1B|6699	1.2293	0	0	0	0	0	0	0	0	0
SPRR2A|6700	9.2197	0	0	0	0	0	0	0	0	0
SPRR2B|6701	0	0	0	0	0	0	0	0	0	0
SPRR2C|6702	0.6146	0.5606	0	0	0	0	0	0	0	0
SPRR2D|6703	4.3025	0	0	0	0	0	0	0	0	0
SPRR2E|6704	4.3025	0	0	0	0	0	0	0	0	0
SPRR2F|6705	0	0	0	0	0	0	0	0	0	0
SPRR2G|6706	0	0	0	0	0	0	0	0	0	0
SPRR3|6707	45.4839	0	0	0	0.6098	0	0	0	0	0
SPRR4|163778	0	0	0	0	0	0	0	0	0	0
SPRY1|10252	799.041	723.196	1343.75	1003.33	390.244	399.792966695876	2405.14095965973	2221.78525690575	294.628893590718	1386.06053689093
SPRY2|10253	1183.2	1492.92	1130.55	4657.62	1623.78	70.3952235855683	814.096942443183	786.798776980258	93.0091418528381	553.395851577154
SPRY3|10251	211.439	53.2586	155.356	112.381	37.8049	104.422857212141	412.47428125196	343.486791004976	67.9734246807385	144.5840122409
SPRY4|81848	2234.86	1355.01	974.776	2586.19	443.902	423.466616655146	1459.68596325991	947.916732647135	245.845439857028	1426.91232197006
SPRYD3|84926	1997.6	1492.92	885.276999999999	1177.14	2133.54	717.797196201953	1687.40588699685	1351.12645016743	971.658586554609	1113.11609423257
SPRYD4|283377	162.267	238.823	217.836	88.0952	270.122	1100.24294758889	596.318989810129	445.647608897498	1011.53504379038	489.866241144069
SPRYD5|84767	0.6146	0	0	0	0	0	0	0	0	0
SPSB1|80176	863.579	1793.41	541.214	341.905	956.707	1072.47220932089	930.430638821039	2294.80928159489	596.634538818387	2149.41289942585
SPSB2|84727	116.783	122.775	105.119	136.667	291.463	186.273463594607	728.598218227608	189.28006900295	126.192498258114	200.152623962893
SPSB3|90864	590.676	773.09	753.562	991.905	410.366	1184.01044576544	1693.80603524045	1135.50633911749	936.114941852684	1390.31984234007
SPSB4|92369	392.76	59.4254	1208.65	351.905	8.5366	7.41316714175583	1.10613369735789	18.4607670125553	442.010378840861	8.33071406067018
SPTA1|6708	1.2293	0	2.533	0.9524	0	0.128327752337536	1.56579996389007	0.181997909808366	1.7068102254002	-0.10495466854463
SPTAN1|6709	11514.2	3307.08	8066.28	10814.3	6237.8	7701.30943419934	7038.38399805853	6660.33261519453	5222.67170010704	6568.17604273457
SPTB|6710	121.085	53.2586	29.9736	640.476	40.8537	47.6916647852026	78.2227670488937	106.160525267727	88.5757811675977	18.8885035954779
SPTBN1|6711	17033.7	3261.11	4618.89	13067.1	7178.05	2141.91699403286	1636.13560812461	1667.77174131316	3653.11203181045	3108.415025885
SPTBN2|6712	906.604	235.459	1233.56	700	39.0244	726.542528251221	2847.19489923131	5663.89134711547	2070.44582355691	772.294110814962
SPTBN4|57731	240.942	80.1682	220.792	405.238	129.878	69.7219550283034	33.2031589683114	57.832638149566	51.721293032073	7.65548531277091
SPTBN5|51332	43.5354	13.4548	12.2427	49.0476	10.3659	44.4639338712925	114.131765230054	110.779513368574	40.089986184559	42.7460321923764
SPTLC1|10558	1257.57	2055.22	1346.28	1714.29	2042.68	2159.90519612057	1389.36839800673	3081.64451788323	1052.64900189648	1684.44067890513
SPTLC2|9517	1040.6	1124.6	496.887	609.048	1278.66	749.908589765176	731.823326078806	569.853325999213	516.412157366431	583.204158590656
SPTLC3|55304	118.012	462.509	50.6596	35.7143	98.7805	329.324020456213	432.869548181255	570.08975249541	176.281167746946	360.913311917877
SPTY2D1|144108	268.226	825.99	419.631	424.833	545.732	598.338388874393	499.667573862709	515.266308904568	678.749816895828	464.559367220802
SPZ1|84654	0	0	0	0	0	0	0	0	0	0
SQLE|6713	1145.7	976.034	3434.72	951.905	619.512	861.123141707588	1016.99410863259	1547.93124294446	2136.91086643121	2081.58564969993
SQRDL|58472	449.922	961.458	383.747	374.762	2132.32	1347.80138320345	1563.44595118654	827.852400052892	87.5051612569717	1654.63788567611
SQSTM1|8878	6602.81	8996.12	4128.68	5340.71	21023.6	18660.6085115778	13272.5745036311	13550.962207742	4195.50711066885	18446.0594309434
SR140|23350	1494.21	1141.42	1574.67	1726.67	1120.73	3143.53086659619	1989.17544638419	4766.77648142892	2677.7405388152	3078.15563848917
SRA1|10011	685.331	1492.36	752.295	769.048	1402.44	1268.98498624807	1192.17198030013	709.440287321042	943.183376807817	1191.70634201389
SRBD1|55133	349.734	260.126	427.23	403.333	307.927	313.330263476812	211.394914679058	223.350191946617	407.174527576202	306.512472530885
SRC|6714	1493.59	659.285	1392.72	872.381	907.927	553.029136156966	859.933828653771	2010.96445098238	2495.77076175833	1413.5969823631
SRCAP|10847	3124.25	1990.19	2020.05	2265.71	1334.15	4759.9133724192	3810.82224448621	3389.84729883469	2487.03474983127	4444.82490312714
SRCIN1|80725	796.583	98.6685	271.873	357.619	206.098	2.88731098863573	132.957510873609	55.3167761571287	85.6194790260677	57.3013384576575
SRCRB4D|136853	26.1225	21.8977	30.6828	74.7619	76.2195	72.2600078770024	63.5943506622261	45.0893085965709	175.059731657933	162.190304039795
SRD5A1|6715	489.874	219.762	275.673	191.429	373.781	344.077741032862	429.827388806872	453.499370765004	456.220823820424	469.481458636562
SRD5A2|6716	3.6879	2.2425	1.6887	0.9524	2.439	0.694765529786173	0.550600866724431	26.7923257820638	27.0767442774712	3.82573282004052
SRD5A3|79644	242.786	582.957	245.277	149.486	550.311	1337.84300308584	898.758453995679	1480.37244232621	638.117776813365	1333.6408139057
SREBF1|6720	1115.58	1652.7	777.203	1532.38	4211.59	1202.77454677196	1251.56302491951	1478.50161108674	731.833574922442	1149.74468265922
SREBF2|6721	4120.59	2543.52	3034.93	3114.76	1062.2	1867.46808837691	1719.74410749112	2326.99500101886	1845.47999429213	1824.91964739282
SRF|6722	794.739	3318.85	1254.25	1431.43	1126.83	1666.61224484277	2237.235538913	1959.12520999817	1816.64684336571	1135.39142583817
SRFBP1|153443	161.652	271.339	170.554	203.81	221.951	264.387388762041	381.561968977497	183.141884209634	150.139655421162	132.421926968543
SRGAP1|57522	1395.86	213.595	754.828	942.857	466.463	238.188721135492	871.714274604169	1580.11808464767	208.611198184086	631.324562223879
SRGAP2|23380	1829.8	1321.93	1396.94	1848.1	1685.37	907.099564552627	944.60890284796	401.831357012718	1057.222729022	1122.77834424431
SRGAP3|9901	1274.78	108.76	611.715	1072.86	273.781	945.036267369936	1570.26191555045	1084.10761056189	367.916907122969	377.029629999809
SRGN|5552	3198.62	15233.1	4619.74	1734.76	15709.8	2179.53528277739	3206.71841599395	699.031726074258	123.934927673962	1754.32285648883
SRI|6717	4680.54	4594.25	7183.96	7002.38	11387.8	1992.53494748438	1785.74541328245	1775.12785330791	2871.20568404966	1571.09542089289
SRL|6345	27.0445	8.9699	9.7098	9.0476	4.878	2.35033692629721	3.90121915729728	6.74238041109873	1.89791705972815	2.1392299122765
